V1	V2	V3	V4	V5	V6
Rbm6-ps2	0	0	0	0	0	0
Rbm7	0.755860583573822	0.639021917980107	0.89112872366753	1.01411562292492	1.04757511461683	0.673632381080459
Rbm8a	4.76752922733634	5.62601043529681	7.19129840456291	7.78852714773959	5.63263166117616	4.54616800256746
Rbms1	0.536423116805824	0.604572569584527	0.284997644160178	0.198171675972511	0.16500896755522	0.156077763706588
Rbms2	0.153657037492317	0.317303732444962	0.123341379940781	0	0	0.0142416859682202
Rbms3	0	0.0574906830967026	0.02901222155669	0.00430520826875521	0	0
Rbmx	0.72753796020362	0.167524263732658	0.084617001217802	0.230040022355423	0.235601106678198	0.109284331710352
Rbmx2	1.25305500086056	1.58706120697257	1.4803510554694	1.9554137451991	1.89227512135341	2.92910335914819
Rbmx2-ps	0	0	0.0242764171215411	0.00935455766243395	0.0257977808313786	0.0109887382662785
Rbmxl1	0.576519290739872	0.492774013447413	0.463325872054722	0.549723418397685	0.674564706351056	0.515539120465908
Rbmxl2	0.672124247102366	1.16758241844953	0.877295057838287	0.713183118164241	0.905554670875861	0.59474357121019
Rbp1	0.216940632947624	0.2752220207818	0.693087410220725	0.0974162721471603	0.212847740752132	0.148393808286197
Rbp2	0	0	0	0	0	0
Rbp3	0	0	0	0	0	0
Rbp4	2.35348730331959	0.946491100570439	1.00909914306101	1.56992486363188	2.14504122225121	1.78697630783535
Rbp7	0	0	0.00671208510923919	0	0	0
Rbpj	0.837350784686881	0.430930348583715	0.412728025513414	0.758229195754365	0.631957377267488	0.868230096811232
Rbpjl	0	0.0761071533867683	0.0283490234494641	0	0	0
Rbpms	0.445114892659418	0.735558336649619	0.382706417737377	0.0681237859689573	0	0.0239527268981937
Rbpms2	0.023494032515741	0.295901430626602	0.125460819778747	0.0404625988381227	0.23551077493576	1.30279536371475
Rbpsuh-ps1	0	0	0	0	0	0.0108666005252915
Rbpsuh-rs3	0	0	0.0268402981633973	0.0444472522822455	0.0463171406275906	0.113154400684464
Rbsn	0.924614640670942	0.313373071888041	0.329712312082757	0.283396937380577	0.551548410888947	0.474304736570053
Rbx1	4.4157917744732	5.00946699167366	6.03968488520393	5.31734870836452	4.03115374231731	2.71545172177661
Rc3h1	0.905784005140799	0.761803124275247	0.548586207860896	0.477076742141845	1.13718009126589	0.916332718009774
Rc3h2	1.77300358070693	1.06188832902447	0.601566631889112	0.936608471796198	2.15304398537005	1.19147505011725
Rcan1	0.0858124198168749	0.290128393398148	0.194416015431301	0.112060851611159	0.234472997526474	0.070140490568378
Rcan2	0.382848392036753	0	0.0112026738354258	0.00745316987041174	0	0.00812825079230125
Rcan3	0.589198116513738	0.447143358429772	0.78852900349445	0.249047743211436	0.16801438264461	0.0271169715489058
Rcbtb1	0.643649697143051	0.440373119947116	0.435652806296706	0.645842587710975	0.602139007700601	0.473437132292448
Rcbtb2	0.139176217304377	0.2414540360519	0.271937242836475	0.144750832375037	0.189312458999185	0.0940248939555339
Rcc1	0.0179340028694405	0.42122177689286	0.368436895894904	0.214594981288132	0.119487379311484	0.190532510178853
Rcc2	1.37503985310738	2.15626777161431	2.47587232661396	1.21919173150584	0.746701677136565	0.287330539244196
Rccd1	0.035564407141333	0.0497846088667567	0.0989951291060828	0.125664826920732	0.0704664391686826	0.0570285922499917
Rce1	0.795656655225073	0.517960282771821	0.548813845365531	0.723583744242922	0.498042717528509	0.464621602852913
Rchy1	0.345568148568931	0.693269916564507	0.801491779084824	0.738282740734227	0.863784124216313	0.789948961534397
Rcl1	0.336224868274499	0.55919523288621	0.352284529166579	0.353729036268339	0.343872459160813	0.216807505829801
Rcn1	0.062266500622665	0.19852481718862	0.130249836934396	0.0255266125468462	0.0455123986057597	0.0732370116995174
Rcn2	0.631989376597176	1.07131259175057	1.24485787040181	1.85793586986576	1.56530267210118	1.60784215839104
Rcn3	0.164257555847569	0.0570302828768581	0.0609707358416369	0.00937361009797652	0	0
Rcor1	0.0197800458897065	0.188316765198952	0.0728383447791856	0.0289999039138527	0.104122124279716	0.136189968213762
Rcor2	0.88931153125989	0.316383018576465	0.693203253655224	0.361038155939221	0.397220100469703	0.138294482306039
Rcor3	0.179597701149425	0.102553275714191	0.0633931080798713	0.0145243468949765	0.0253495063183644	0.121252345705798
Rcsd1	0	0	0.0682770661766928	0.0562617516039089	0	0.00747706596940534
Rcvrn	0	0	0.0128018285616807	0.00275138511605205	0	0
Rd3	0	0.0502638853983413	0.0146225179681344	0.0112699802662646	0	0.0167440240578138
Rd3l	0	0	0	0	0	0
Rdh1	0	0	0	0	0	0.00778330651984237
Rdh10	0.0674942222829124	0.105822127355072	0.108462955388104	0.0740793625291827	0.213629847760867	0.556028838950858
Rdh11	0.218581095530553	0.260975591401424	0.165868778744793	0.292743193589197	0.185009372974292	0.137509738710846
Rdh12	0	0.0532663854305495	0.0404346643748002	0.0325586916777082	0.00530218757655033	0.0227274793407213
Rdh13	0.0190389155433707	0.236065240011834	0.145116338305443	0.0610762188789498	0.043761137733355	0.0136606501828521
Rdh14	0.186374926252875	0.131385355993926	0.110336034374612	0.0619155471957775	0.178170483490385	0.218783898223606
Rdh16	0	0	0	0	0	0
Rdh19	0	0	0	0	0	0
Rdh5	0	0.062111801242236	0.0212387074222556	0.00256700920837543	0	0
Rdh7	0	0	0	0	0	0
Rdh8	0	0	0.00142734187549868	0	0	0
Rdh9	0	0	0	0	0	0
Rdm1	0.0359660480506402	0.105791750207416	0.11961995591186	0.0334998419219072	0.0151290095091532	0
Rdx	3.79745962624667	2.83182656698016	2.65609672565952	4.3643224198799	4.9586692626421	4.07123986293559
Rec114	0.739853462445739	0.805143955343036	0.607299177032313	0.732281098943862	0.917027294477321	1.31690835086137
Rec8	0.125636062397843	0.102430274808811	0.137380901799578	0.179465124073475	0.88924867771546	0.563208801097025
Reck	0.153483029341974	0.20160331088329	0.174148281732315	0.196479114674565	0.492680518135916	0.46027038163442
Recql	0.516685562554069	0.524410183296249	0.402475197430594	0.466334215677328	0.544197413610651	0.900098758114258
Recql4	0.646288302088907	0.115584095429135	0.385061944309414	0.416491522335339	0.179049161510921	0.372727526760279
Recql5	0.0928332714444857	0	0.127763756761252	0.0871349728316177	0.181380092730243	0.259312628811032
Recql5os1	0	0	0	0	0	0
Redrum	0	0	0	0	0	0
Reep1	0	0.0200038007221372	0.0242948555619777	0.0130933050695499	0	0.16811247530671
Reep2	0.152897759930902	0.16707619086972	0.0729385681901862	0.0490840437493064	0.0468594486950004	0.0699585832601619
Reep3	0.388137094143174	0.212460729379427	0.248674710892186	0.173777027222463	0.260695710319242	0.150381468843042
Reep4	0.509812255568427	0.103881472259578	0.508817346880767	0.406982697052858	0.193244467398125	0.0707097043826448
Reep5	0.412087912087912	0.533421793789649	0.335588957969226	0.0263353311065146	0.0677314036438338	0.143036602434686
Reep6	0.483463653273821	0.198404420211622	0.38094237866334	0.251052317773029	0.165704472715302	0.224431556267621
Reg1	0	0	0	0	0	0
Reg2	0	0	0	0	0	0
Reg3a	0	0	0	0	0	0
Reg3b	0	0	0	0	0	0
Reg3d	0	0	0	0	0	0
Reg3g	0	0	0	0	0	0
Reg4	0	0.0571330629035023	0	0	0	0.00670615249254276
Rel	0.566514414912872	0.644629474035091	0.394558526704114	0.740950094669749	0.762559564644478	2.41369367749383
Rela	0.222938473823119	0.237035610492864	0.2366671883468	0.215691258908119	0.193511437377968	0.263350073848253
Relb	0.0483035074407678	0.168872200677723	0.150529756488192	0.172916775780203	0.103997634806326	0.37753980836122
Rell1	0.0359660480506402	0.0318638775152548	0.0310552992123458	0.0199545253224198	0	0.00860964555811166
Rell2	0	0.024898073511562	0.0092394450242596	0.0287102445458501	0.068101237756685	0.0161656910565129
Reln	0	0.58326060371	0.280213748025127	0.122827548548776	0.231246025595953	0.0368754982955102
Relt	0.235703584004689	0.0338911141144029	0.111985088886984	0.0711542928199799	0.0624070709582237	0.296179011818036
Rem1	0	0.0327519855891263	0.00674490551051386	0.00305448063291282	0	0
Rem2	0.0996810207336523	0.0128368056892723	0.0143493255560186	0.00769588331809548	0	0
Ren1	0	0	0.00149871784688199	0	0	0
Renbp	0	0.0210446567616482	0.0538996681864015	0	0	0
Rep15	0	0	0	0.00366523099568566	0	0.0194359151183015
Repin1	0	0	0.0255239344006356	0.040392539792266	0.0421610075893271	0.0240307021953767
Reps1	0.363772250446015	0.465910228923009	0.48831191389868	0.57762377276129	0.463800807644489	0.304039993415151
Reps2	0.0907770515613653	0.113748275504707	0.0938211593043656	0.114230894585325	0.128460678723207	0.0534360857834724
Rer1	1.64203574417731	1.50189726658138	1.59311036202989	1.82877031055031	2.16441519948019	1.1043046396103
Rere	1.29683299294028	1.04672940220548	0.844886445866873	1.2145894847027	1.17009453801593	1.12364258151002
Rerg	0	0	0	0	0	0
Rergl	0.191424196018377	0	0	0	0	0
Resp18	0	0	0	0	0	0
Rest	1.72941644012484	4.59539380632283	2.41571126305188	1.29251954036614	1.13318962712285	0.333260516169343
Ret	0.149164677804296	0.571942738532565	0.0678616404413361	0	0	0
Retn	0.182615047479912	0	0.258053354457745	0.107881954316776	0.0421704275659651	0
Retnla	0	0	0	0	0	0
Retnlg	0	0	0	0	0	0
Retsat	0.162654521795706	0.120130130094123	0.0664792643919922	0.0256105633309366	0.0345411212047943	0.043176435827282
Rev1	1.0589481752713	1.32150391396009	1.23564659327601	1.06246001852444	1.17622799827005	1.43410422712488
Rev3l	1.30837444822789	1.47011504538539	1.48744414321349	1.60580126996206	1.78228127040154	2.02172387140097
Rex2	0	0	0.0127866369592588	0	0	0
Rexo1	0.576228223817165	1.17274308364509	0.980243805121686	0.980132050526703	1.10616076439089	0.66211449230588
Rexo2	2.04181398982201	1.74304341137292	2.14210031925755	1.03107177222962	1.07260778118516	0.48135446986776
Rexo4	0.584032844723251	0.625453792317936	0.770986291956317	0.634104984712909	0.590317303338945	0.723124228747299
Rfc1	4.42422227899967	4.43106270472084	4.5867769887015	5.19631083193072	3.52943957389985	2.36272145419123
Rfc2	1.40083442976127	0.986279925533641	1.02286577470349	1.26609651111524	1.32106847282902	0.973000667047158
Rfc3	0.949004077877707	0.516327735582869	0.923254754588372	0.866991706803466	0.847035914062582	0.84416161344016
Rfc4	2.67002592288903	1.8775800690522	2.5262995624959	2.89040960640779	1.92862158225764	2.77930831226994
Rfc5	0.477569810630345	0.525722708006441	0.790851308887174	0.675849496841899	0.715776924779251	0.299061400011551
Rfesd	0.239950344845356	0.262953067999768	0.161272590861645	0.112630245685983	0.149406578410052	0.196802715983209
Rffl	0.220785202480897	0.296912646169182	0.261165241148171	0.277019905842499	0.171792681767639	0.199753694165126
Rfk	0.521225024315352	0.711484824412257	0.833683974619607	1.00826203757262	0.715808868063354	0.330645461581111
Rfng	0.238361011871752	0.154757215255703	0.173884611904424	0.152838059556033	0.133279612092833	0.0538700540920923
Rfpl4	0	0	0	0	0	0
Rfpl4b	0	0	0	0	0	0
Rft1	0.644088313825277	0.118630848232595	0.194466948144147	0.210624061425797	0.357854231625851	0.230556733514576
Rftn1	0.0179340028694405	0.24871745265939	0.433155897426796	0.409039860327244	0.111010926469351	0.0875045055092182
Rftn2	0	0	0.0163314469688373	0.0607815198623581	0.00660567427420154	0.0102821842649678
Rfwd2	0.182919066285704	0.200102210563973	0.304295079905273	0.442924652872145	0.524614012863988	0.407875741134639
Rfwd3	0.725527597808157	0.660649171597203	0.74724266829695	0.697922387415519	0.613472589429803	1.17643179207275
Rfx1	0.129912204480015	0.0995369021266889	0.111987346109716	0.100855037833092	0.0747354860751957	0.179616554648813
Rfx2	0.191424196018377	0.111449743578842	0.0294924204565957	0.0423261061188041	0.0705888998726147	0.0193823089410091
Rfx3	0.0179340028694405	0.33950771298464	0.0794864569096743	0.0771169201337868	0.225995016538503	0.0898036241995229
Rfx4	0	0	0.00865413271742952	0.00976097423282692	0	0
Rfx5	0.3442170193125	0.124444867030718	0.0478607437754595	0.0730249819743761	0.0989712750764106	0.0560036304832967
Rfx6	0	0	0.00141510368464697	0	0	0
Rfx7	0.515264599707733	0.242659958853745	0.382200412126783	0.442869589233308	0.367495645646316	0.77854369324586
Rfx8	0	0.0662799711349503	0.0500707095311408	0.0229166246172901	0.0191570147240815	0.00854203664362879
Rfxank	0.0928332714444857	0.10256196415278	0.11442151286243	0.0755971796934699	0.0533476735966713	0.133563395319254
Rfxap	1.03321161347021	0.562653629237796	0.740384208853386	1.08259598834162	0.807632549838949	0.766668003822922
Rgag1	0	0	0	0	0	0
Rgag4	0	0	0.00266471487511511	0.00493604855492242	0	0.0410684516769483
Rgcc	0	0	0.00992001861416593	0.0072996818390881	0.0310561899645028	0.0322574582165676
Rgl1	0.0483035074407678	0.0854805566961919	0.181325214147376	0.156554825407455	0.0304613425194665	0.0341138365466789
Rgl2	0.381333421588239	0.284809100152194	0.195616272498645	0.21281675765829	0.560287929763558	0.224689102981342
Rgl3	0	0	0.00789424275009814	0.00503483789645488	0	0
Rgma	0	0.0366666251380984	0.0544594982209215	0.0503774079776511	0.0116560712978569	0.0189229372363899
Rgmb	0.218586362950067	0.174429537243659	0.124370224223131	0.0650840084155245	0.125348487972804	0.0123321897282725
Rgn	0	0	0.0049016243983256	0.00420618376312119	0	0
Rgp1	0.183820471842951	0.104419908406035	0.0393314779272145	0.0609999066215046	0.155738241624769	0.13001479865099
Rgr	0	0	0	0	0	0
Rgs1	0	0.0309453814018258	0.00150264314929962	0	0	0
Rgs10	0.116931711880262	0.0876369828541605	0.236213959242021	0.080850194898628	0.0206990429943461	0.0302873090941527
Rgs11	0	0	0.0650139033550921	0.0364836329770551	0.0399347488031317	0.0208976251736923
Rgs12	0.885956524744023	0.775373381009012	0.690873006054733	0.780848223652685	0.467043992781263	0.895737841017959
Rgs13	0	0	0	0	0	0
Rgs14	0	0	0	0	0	0
Rgs16	0	0.013928643559047	0.00326686354964326	0.0105129546916427	0	0
Rgs17	0	0.12193108717041	0.0212430331577589	0	0.0243342290517577	0.00350002677520483
Rgs18	0	0	0	0	0	0
Rgs19	0.186374926252875	0.0943934664363942	0.115867657162459	0.230844931252308	0.244968815499934	0.206002998700623
Rgs2	0.40063059560742	0.106373071298077	0.169535868420619	0.310611581668448	0.0716612746210237	0.149166474422435
Rgs20	0	0	0.00246686993674946	0.0116813559718012	0	0.0142934940303222
Rgs21	0	0	0	0	0	0
Rgs22	0.118179087881322	0.024638893804044	0.04468187256913	0.0293224231059958	0.118976758328358	0.0242100854373915
Rgs3	0	0	0.0169814171822495	0.00545102310252611	0	0
Rgs4	0	0	0.00256017695943144	0	0	0
Rgs5	0	0.0583600817041144	0.00846208113012773	0	0.0430538746367721	0
Rgs6	0	0	0.00630465346472231	0.00329493417051021	0	0.0125680244322395
Rgs7	0	0.0179513876422647	0.0037700030530564	0.00375941828265262	0	0
Rgs7bp	0	0	0	0	0	0
Rgs8	0	0	0	0.00358985349448904	0	0
Rgs9	0	0.0338089120292109	0.0301510882958542	0	0.00474456000611099	0.0554570903565823
Rgs9bp	0	0	0.0194051037680793	0.00524982334344449	0	0
Rgsl1	0	0.012449036755781	0.0163172267501649	0.0120857615415043	0.0480094098443295	0
Rhag	0	0	0	0	0	0
Rhbdd1	0.231437042638733	0.0701262272089762	0.0987499753786698	0.0683901212974502	0.0423216170637326	0.0725455422055169
Rhbdd2	0.184925384516881	0.330164493286606	0.307366099630145	0.473502096818263	0.484410326886835	0.638270552311021
Rhbdd3	0.493958931404056	0.405630398785435	0.395378283751301	0.135848300809519	0.314876789248551	0.291836187410381
Rhbdf1	0.023494032515741	0	0.025387811236475	0.0211564383286315	0.0507150655278128	0
Rhbdf2	0	0.157994233712337	0.154913545351477	0.10514127116108	0.0603859377822504	0.00553239939055088
Rhbdl1	0	0	0	0	0	0
Rhbdl2	0	0	0	0.00564327079460639	0	0
Rhbdl3	0	0	0.00126943343916177	0	0	0.0321141772130277
Rhbg	0	0	0.00716986082243184	0	0	0
Rhcg	0.0305213038701013	0	0.0104989162286631	0	0	0.0308879167023448
Rhd	0.136653939146463	0.0541864927111142	0.0967250217156417	0.104890371941648	0.110681205946372	0.51807118157998
Rheb	1.56281845484718	1.54696933440061	1.79208469392496	2.39956930029378	2.38319437827798	1.62130122613965
Rhebl1	0.226524056470234	0.551493540590075	0.28901639648684	0.050479205223278	0.0565280464533449	0.0227553967299802
Rhno1	0.217542627335505	0.781315441339686	0.702473381508483	0.586918829840411	0.379434801432252	0.566041926308217
Rho	0	0	0.0115274916187735	0	0	0.0149293617249982
Rhoa	1.34855921332175	1.3192788274732	1.73208509776973	1.80188560129051	1.64410252541383	1.32661553744055
Rhoay-ps1	0	0	0	0	0.0168336565395389	0
Rhoay-ps3	0	0	0	0	0	0
Rhob	0.215640733751499	0.409873847175931	0.152492193185914	0.198709971536342	0.425229882867025	0.0970799053721656
Rhobtb1	0	0	0.0357280463803147	0	0.0097835391953039	0
Rhobtb2	0	0.0855449272367079	0.0855001835640206	0.0681461241859454	0	0.0210449255770139
Rhobtb3	0.387520461252841	0.218641953700767	0.269774769262113	0.105043922532654	0.105757000078851	0.0638950340549981
Rhoc	0	0.0954599131306316	0.130345922839112	0.108669327213527	0.0851152746007829	0.076170932355247
Rhod	0	0	0.00391175089970271	0.0332476447213847	0.0573488699461236	0
Rhof	0	0.0420893135232964	0.019901364207088	0	0	0
Rhog	0.023494032515741	0.0447424982297134	0.0303409544315087	0	0.0423156041005125	0.0873586871176202
Rhoh	0	0	0.0283526824401689	0.00234018633499674	0.018978240024444	0.0129127062320594
Rhoj	0	0	0.0100979481191729	0	0	0
Rhoq	0.19952114924182	0.0770300542189446	0.107159258132044	0.0133657997021022	0.0589836747533354	0.0289102997422644
Rhot1	0.324989182794973	0.358288069233302	0.48623931311021	0.701681732514641	0.672097577902283	0.651783329263488
Rhot2	0.380964068853357	0.596460214527064	0.319293552602476	0.1491372875766	0.12523775280173	0.120965897063146
Rhou	0	0.0888496971953775	0.0219709604185834	0.00810849547829152	0.0290252298243642	0.0194430811257166
Rhov	0.0369729184128111	0.18519564676473	0.0833019766660152	0.0329290319851536	0.122497788485465	0.181767823970239
Rhox1	0.272624945233965	0.0935711320796489	0.104959594968187	0.0921962680802697	0.279453686783392	0.473605870927577
Rhox10	0.116931711880262	0.287293913826338	0.310671221829648	0.0109494383696764	0.00491088222034736	0
Rhox11	0	0	0	0	0	0.108420862162009
Rhox11-ps1	0	0	0	0	0	0
Rhox11-ps2	0.0305213038701013	0	0.00743705637943596	0	0.0133674649271139	0
Rhox12	0.132065504490227	0	0.00231584676041986	0	0	0.0112222487815443
Rhox13	2.97536291880533	2.12054203140038	1.86843866655414	3.96015605529599	5.27190185185614	5.80807630640219
Rhox2-ps	0.0179340028694405	0	0	0	0.0102258947341434	0
Rhox2a	0.0190389155433707	0.1759108196285	0.0983944923386787	0.191217366225487	0.481576866410225	0.120631555095198
Rhox2b	0	0.0246056937575355	0.0329153269833046	0.0245283027905063	0.0447169090256209	0
Rhox2c	0	0.0294395058151457	0.101373598939	0.102998119423596	0.125301106543557	0.0702550917762062
Rhox2d	0.207122484750141	0.0677993864887007	0.0459793313237878	0.0324043333091382	0.144608816124561	0.0545610369362505
Rhox2e	0	0	0.00672707580741727	0.00753728317120637	0	0
Rhox2f	0	0.0157131408997345	0.048480754532688	0.0458953768285842	0.123744396171498	0.0500332972924507
Rhox2g	0	0	0.0524064471723616	0.0352490610158597	0.0909810673069952	0.0461632040709056
Rhox2h	0	0	0.0719168434217596	0.0160261294146433	0.0598340947273562	0.00982427322482751
Rhox3b-ps	0	0	0	0	0	0
Rhox3c	0	0	0	0	0	0
Rhox3d-ps	0	0	0.00097296234927597	0	0.0350494723301941	0
Rhox3e	0	0	0.002247377871868	0	0.00847039849836776	0.0166061544611803
Rhox3f	0	0.0515450632715652	0.00157533901295559	0.00571252625619881	0.0639594482373623	0
Rhox3g	0	0	0.00352595632750493	0	0	0
Rhox3h	0	0	0.00462147785618885	0	0.0153022890694219	0.00741554803124615
Rhox4c	0	0	0.00266272103200652	0	0	0
Rhox4d	0	0.0179736506281791	0.0119509363013096	0	0	0
Rhox4e	0	0.0210446567616482	0.0109136420906417	0.00263120642393261	0	0
Rhox4f	0	0.0124865769298005	0.00626857064052255	0	0	0
Rhox4g	0	0	0.00166136138597412	0.0016524293355119	0	0
Rhox5	0	0.120772069359366	0.016183838628987	0.00668450091510818	0.0270951310049584	0.0458471276589242
Rhox6	0	0	0.0281685578533775	0	0	0.0383369555641088
Rhox7-ps1	0	0.423228489596088	0.186676845113456	0.0847254027143559	0.280074552293408	0.269579557480143
Rhox7a	0	0	0.0215339637027252	0.0186968352475036	0.0291739966333208	0
Rhox7b	0	0.025190185903572	0.00431989701365519	0	0.00332834636103571	0
Rhox8	0.132065504490227	0.449560329876856	0.051737929368339	0.0784627672839818	0.0414868135457896	0.253907887763791
Rhox9	0	0.0210446567616482	0.00479637008895053	0.00920370467520587	0	0.0405632541222022
Rhpn1	0.167143180946214	0.230647586904013	0.182261441094184	0.0808767956368011	0.0908049460079656	0.00778522737535072
Rhpn2	0.257790612094329	0.198842184036266	0.28534212974701	0.210481592758958	0.104118936208402	0.0480468914078385
Rian	0	0.0311898832499735	0.0208188015379104	0.0100354340802673	0	0
Ribc1	0	0.130961346241493	0.215839766829517	0.249634376938624	0.48765244129968	0.259531626499495
Ribc2	0.0197800458897065	0.0922817996523837	0.170810899944223	0.20250585275226	0.349991168771221	0.170614612848735
Ric1	0.0177822035706665	0	0.118649020312328	0.115509693152606	0.132390146439434	0.336083634553519
Ric3	0.164257555847569	0.160177518846957	0.0772380747443987	0.205104360043362	0.318373298906364	0.188633884155543
Ric8	0.40843502891384	0.23820008538233	0.149024785653485	0.246891858062049	0.435350337685194	0.0425482536161025
Ric8b	0.0469307302421626	0.4658431967053	0.438905102566551	0.318947099200857	0.222560031858394	0.215565847394106
Rictor	0.872838316927099	0.881123171784446	0.528244154154863	0.510264944617526	0.835104166479396	0.56916320209318
Rif1	6.39819728309504	3.988159726359	2.68519435058932	3.35355435518775	3.61729377786662	3.86062915346057
Riiad1	0.182615047479912	0.104018411497971	0.0770064247036465	0.118864548224077	0	0.109330199295128
Rilp	0	0.0379138581976207	0.036705384011656	0.0201535931486098	0	0.0105047423659411
Rilpl1	0	0.346404298090433	0.0864975750740413	0.00423167578592798	0.00332834636103571	0
Rilpl2	0.0876577840112202	0.432153147490254	0.226329557232396	0.275395194048054	0.25024447638623	0.0634183272253199
Rimbp2	0	0.0195980441151973	0.00883303106962847	0.00375207208180718	0	0
Rimbp3	0	0.0247386975075762	0.0901746041808351	0.0901473765853427	0.12156689570441	0.178388039091481
Rimkla	0	0.0781820449485963	0.0644067458789813	0.00748177904945786	0.0447194417567296	0
Rimklb	0.565975773721247	0.65175690179549	0.70519167479496	0.498392888581735	0.539973197236247	1.25752115231859
Rims1	0.0244834002546274	0.195895730954342	0.472590928285552	0.128586353105781	0.164763941804284	0.025628092716169
Rims2	0.0305213038701013	0.0988750222572579	0.053890931627108	0.051781747581576	0.100898836986138	0.289502079017255
Rims3	0.0988667688290374	0.275163267524113	0.197217479286052	0.228183737560739	0.177416109652269	0.112269027627846
Rims4	0	0	0.0277889850337348	0.0189038370451103	0	0
Rin1	0	0	0.00941723261625012	0.00666818337916325	0	0.00369344822912084
Rin2	0	0.0811608390126845	0.0671149185420035	0.00322033188740432	0	0.0136917280056081
Rin3	0	0.0199624705553559	0.00229839617914619	0	0	0
Ring1	0.114193516074404	0.170563029937846	0.0952126805974603	0.207351620129018	0.103694909814663	0.150259632985274
Rinl	0	0.0358337435427762	0.0525341579531568	0.0316337398114514	0.106711385131432	0.0499891505763384
Rint1	1.21997710155189	0.691640537528736	0.715799253513183	0.979927165848208	1.04805578869135	0.780830284925103
Riok1	0.457786965620306	1.13043086370954	0.787439426906713	0.708821333999634	0.610379492684052	0.566854011182867
Riok2	0.284052558397176	0.844332210089918	0.481674718779589	0.215457417774399	0.34300013486571	0.171322676976379
Riok3	2.00950267262211	1.07374750069964	1.26807162451864	1.8156230580796	1.39434579750075	1.28802477244347
Ripk1	0	0.0390464848402023	0.178139850536631	0.0466778785702167	0.0170814906675276	0.048055808223977
Ripk2	1.32664326931698	0.458230461402666	0.377627235726759	0.507142939914276	0.45586694990479	0.528638877888315
Ripk3	0	0.0179513876422647	0.127219642366246	0.0915184169138609	0	0.0033066814805997
Ripk4	0.346297315265804	0.176919454407087	0.161157204207508	0.088752606665669	0.0593016928512296	0.0798018592625409
Ripply1	0	0	0	0.00794670620947677	0	0
Ripply2	0	0	0.00854377840230565	0.00310072327471106	0	0
Ripply3	0	0	0	0.0325629236093339	0	0.0232809899076909
Rit1	0.0594600805663812	0.130256398304363	0.122033233350642	0.17870275646592	0.352431091240607	0.246913049397263
Rit2	0	0	0	0	0	0
Rita1	0	0.0218428841344211	0.117156722206248	0.0763037986527816	0.100148926146829	0.0370904325291505
Rlbp1	0	0	0	0	0	0
Rlf	1.34812190937941	1.05547862302621	0.975399959905616	1.01789325526838	1.4848384413462	0.968074239329875
Rlim	0.709415349937306	0.693406728981603	0.418864023532989	0.513972747553052	0.643712056074812	0.189800458903739
Rln1	0	0	0	0	0.0240047049221647	0
Rln3	0	0	0	0	0.0049237071575931	0
Rltpr	0	0	0	0	0	0.0103913654637229
Rmdn1	0.125165954177406	0.215121264444133	0.197717390642015	0.198517230859556	0.431928340925067	0.434981985219767
Rmdn2	0.0190389155433707	0.0318638775152548	0.0390209737345788	0.0927438157422491	0.0680240310046582	0.00803303827983731
Rmdn3	0.322100823509948	0.502229713310292	0.585674627904181	0.721843562148779	0.986719386839669	0.707479442652989
Rmi1	0.307549821534711	0.381258738085203	0.376800144877773	0.248509834346706	0.431346403470034	0.221885331097957
Rmi2	0.335391719122276	0.24505180899388	0.350592766021561	0.378320345830162	0.213100724301176	0.423556361403787
Rmnd1	0.404968707515097	0.561270716450836	0.251151483161171	0.33849904041767	0.446831012706525	0.351113362945286
Rmnd5a	0.225071362966054	0.543176074275597	0.68437285883922	0.622420735855566	0.407177487855278	0.522099832703978
Rmnd5b	0.0938236655578058	0.140800186207109	0.253118058473861	0.327614895265123	0.240865651360116	0.257819622398887
Rmrp	0	0	0	0	0	0
Rmst	0	0	0.00110240578013399	0	0	0
Rn18s-rs5	1.72502893806338	1.80177321188537	1.14985153564107	1.09075008323754	1.06671871334966	0.979619178794013
Rn7s1	0	0	0	0	0	0
Rn7s2	0	0	0	0	0	0
Rn7s6	0.331586653732047	0	0.0494953992393368	0.0525810763995643	0.0339569025990963	0.0947409276224803
Rn7sk	0	0.063943620930496	0.212233075654973	0.144542797396093	0.0815209624465659	0.0391277393777506
Rnase1	0	0	0	0	0	0
Rnase10	0	0	0.00794211784514458	0	0	0
Rnase11	0	0	0	0	0	0
Rnase12	0	0	0.00880715845839498	0	0	0
Rnase13	0	0	0	0	0	0
Rnase2b	0	0	0	0	0	0
Rnase4	0	0.0327519855891263	0.0333189214182952	0	0	0
Rnase6	0	0	0.0134497471086127	0	0	0
Rnase9	0	0	0	0	0	0
Rnaseh1	0.184148733666855	0.287584086487235	0.323469478786343	0.250243473619622	0.176025905873621	0.46850083757997
Rnaseh2a	0.524357138523603	0.762101452728431	0.7124993344876	0.455874699704319	0.357547309735928	0.0945007813377158
Rnaseh2b	1.71847308757104	1.09933675976091	1.68436166162611	1.72598585738401	1.12604870144909	0.592906429897469
Rnaseh2c	0.573527968848255	0.968737482000345	1.33743723775889	0.920882116900036	0.668201313376996	0.705849380137683
Rnasek	0	0	0	0	0	0
Rnasel	0	0	0.0167829467221657	0.00475516584953999	0.0316645966054045	0
Rnaset2a	2.016721718776	1.18255623271239	0.717092970193023	1.19274415514312	2.18812523066398	4.04800330591783
